Robot ID,Task Type,Action Start Time,Action End Time,Action Duration (ms),Comm Type,Packet Size (bytes),Latency (ms),Throughput (Mbps),Packet Loss (%),Jitter (ms),SNR (dB),Bandwidth Allocation (Mbps),AI Decision Time (ms),Model Accuracy (%),Error Rate (%),Environment Type,Robot Type,Task Complexity,Interaction Density
R80,Collaboration,2025-01-04 07:20:00,2025-01-04 07:20:34,34000.0,Robot-to-Human,842,68.05900326976825,389.73322588560154,1.7580500778737695,3.2595299938852973,25.73758127087582,130.3610989732234,98,97.65110046681154,1.2903822640148233,Warehouse,Service Robot,Complex,4
R82,Collaboration,2025-01-05 19:40:00,2025-01-05 19:40:05,5000.0,Robot-to-Network,1574,70.62021765512772,674.536542862819,0.06953179905430606,3.694222300630815,23.71596403849404,136.0911989839759,82,97.45961298768415,3.386150315184059,Healthcare Facility,Autonomous Vehicle,Medium,2
R53,Object Manipulation,2025-01-01 13:05:00,2025-01-01 13:05:09,9000.0,Robot-to-Human,1788,87.24086707567696,377.41754290208564,0.8185804509545731,2.6034960506772626,25.41579806631775,149.70760120729759,87,92.19801775426593,0.004235718098786756,Healthcare Facility,Autonomous Vehicle,Complex,4
R24,Collaboration,2025-01-07 20:19:00,2025-01-07 20:19:58,58000.0,Robot-to-Network,1401,65.66933048456346,498.1055000565155,1.0219480037521367,2.1321567190161916,22.461971045491048,495.5011117419948,64,90.73045788635736,0.9834940562252892,Factory Floor,Service Robot,Medium,4
R26,Object Manipulation,2025-01-03 05:14:00,2025-01-03 05:14:18,18000.0,Robot-to-Robot,1466,81.00483515665951,735.0447838187417,1.9448360548556847,1.622288215439946,20.45938876826277,397.85741266344775,84,90.2622113968981,1.8919470650456476,Healthcare Facility,Autonomous Vehicle,Complex,9
R89,Collaboration,2025-01-04 07:49:00,2025-01-04 07:49:15,15000.0,Robot-to-Human,1768,47.541774623212206,511.9968140858728,1.8703270146619526,1.4047657054798077,23.26848243089315,263.4690742003599,55,90.21594857407166,1.0612379786813964,Warehouse,Autonomous Vehicle,Complex,8
R60,Collaboration,2025-01-03 14:55:00,2025-01-03 14:55:38,38000.0,Robot-to-Robot,865,95.24433616736535,555.8851070349681,1.292720153269748,1.9643969382459012,21.60681016653451,494.817518043488,75,94.59892778515467,1.712951303255175,Healthcare Facility,Service Robot,Medium,2
R41,Object Manipulation,2025-01-04 17:10:00,2025-01-04 17:10:33,33000.0,Robot-to-Human,1412,36.0467511570993,822.2944210886096,1.16810732135036,1.0781609486158539,27.34268395325341,324.147202371143,54,91.80205807903818,0.8269907126961284,Factory Floor,Service Robot,Simple,7
R29,Object Manipulation,2025-01-01 08:53:00,2025-01-01 08:53:22,22000.0,Robot-to-Robot,1705,99.55059383626704,702.4882107022606,0.7331118220797399,4.040665110263668,27.303854468929806,422.8074866363349,40,97.83931838128899,0.019890225258881178,Healthcare Facility,Autonomous Vehicle,Medium,6
R15,Collaboration,2025-01-06 23:13:00,2025-01-06 23:13:19,19000.0,Robot-to-Network,728,74.28711758053304,662.6313470410571,0.08217475614322378,1.447075230426809,20.727239676407898,130.23435459550757,53,91.47651847691306,2.4816516735454144,Healthcare Facility,Autonomous Vehicle,Medium,7
R45,Collaboration,2025-01-03 13:03:00,2025-01-03 13:03:50,50000.0,Robot-to-Network,859,62.89660280277184,526.9214558213514,0.5354143986406685,4.595927179561558,23.96732166500179,475.73016222098363,53,96.03805417776695,0.3525355372484923,Warehouse,Autonomous Vehicle,Medium,7
R65,Object Manipulation,2025-01-01 02:09:00,2025-01-01 02:09:29,29000.0,Robot-to-Robot,922,51.75474918928769,792.9057203237365,1.6954455178123076,3.042831806861914,20.9286247928558,481.00811245685935,31,98.26209689921788,3.6016500577810246,Healthcare Facility,Service Robot,Simple,7
R89,Inspection,2025-01-03 01:19:00,2025-01-03 01:19:34,34000.0,Robot-to-Network,1242,58.35993201269029,596.7766327064071,1.2965383606091336,2.8278313726609694,27.148400739910848,445.4168767568557,35,98.68333104668564,0.3070407158236699,Factory Floor,Service Robot,Medium,3
R71,Object Manipulation,2025-01-02 06:58:00,2025-01-02 06:58:49,49000.0,Robot-to-Robot,1409,84.76963096503198,929.1696426400409,1.6288523134800361,1.2591268034468257,20.183471748208266,164.41671860229934,54,97.73015568118318,3.8326398155484798,Healthcare Facility,Service Robot,Complex,4
R9,Collaboration,2025-01-03 12:49:00,2025-01-03 12:49:06,6000.0,Robot-to-Robot,1426,39.76030740978675,721.1191008061587,1.6739465604128958,1.533323532251417,24.380223564693274,101.31562162816894,32,91.83978684810553,0.3078586889230034,Factory Floor,Service Robot,Simple,8
R88,Collaboration,2025-01-03 03:37:00,2025-01-03 03:37:55,55000.0,Robot-to-Human,754,47.68795976226781,676.8188204048154,0.12441474635919891,4.427031043983391,21.524232323513502,459.39340126405233,34,94.76446297930454,4.866150274121413,Healthcare Facility,Service Robot,Simple,7
R1,Collaboration,2025-01-03 10:32:00,2025-01-03 10:32:44,44000.0,Robot-to-Robot,519,38.66091623931467,862.1941447890506,0.6742858869447614,3.6910850674635745,26.648677650816744,222.84811975720174,61,91.66110554734395,1.807806182631917,Factory Floor,Service Robot,Medium,9
R8,Object Manipulation,2025-01-04 09:00:00,2025-01-04 09:00:31,31000.0,Robot-to-Human,1818,59.86581636732146,639.8088253610625,1.3519747879164123,1.3781508383432781,22.139593087056202,245.2076901086905,77,95.38258879239677,1.5001207726689154,Factory Floor,Industrial Robot,Complex,8
R88,Collaboration,2025-01-07 12:52:00,2025-01-07 12:52:58,58000.0,Robot-to-Robot,1134,57.1055880490685,495.5018309985688,1.706176701476181,3.724676683346953,24.06667406828302,288.128295540738,84,92.15224485216507,1.5271366769238925,Factory Floor,Service Robot,Complex,1
R63,Inspection,2025-01-07 03:13:00,2025-01-07 03:13:53,53000.0,Robot-to-Human,1435,75.41494324445397,408.56790725719225,1.6028661013438408,1.5238201475486166,20.050681744035938,227.05812988889508,65,92.9709238287047,1.2084246980082514,Factory Floor,Service Robot,Complex,9
R11,Navigation,2025-01-01 12:03:00,2025-01-01 12:03:19,19000.0,Robot-to-Human,1091,99.7001140370792,693.2729253215552,0.8442922665298702,3.9304547678292567,29.889152564109235,337.91543207612614,65,94.9706851168378,0.8861275815749936,Warehouse,Autonomous Vehicle,Complex,8
R81,Inspection,2025-01-01 12:17:00,2025-01-01 12:17:36,36000.0,Robot-to-Network,677,92.4651488693595,597.3996206135162,1.8642056986688893,4.7782629702295765,27.54093929488935,261.3698070704421,54,91.09950790802925,4.147250184808712,Factory Floor,Service Robot,Complex,2
R8,Object Manipulation,2025-01-01 21:39:00,2025-01-01 21:39:24,24000.0,Robot-to-Human,1738,91.6264384617015,578.1632026754544,0.6014341843402842,4.033394968934065,21.644039597205037,392.6972795767415,85,93.1893929451261,2.3064923457357085,Factory Floor,Service Robot,Complex,4
R35,Collaboration,2025-01-03 10:00:00,2025-01-03 10:00:57,57000.0,Robot-to-Human,875,75.19957230649587,544.5850328361663,0.7515525805018319,4.295244579255767,24.43751540039048,112.76232346599019,57,93.06019226382148,0.4992226328827476,Healthcare Facility,Autonomous Vehicle,Medium,1
R35,Object Manipulation,2025-01-01 05:39:00,2025-01-01 05:39:18,18000.0,Robot-to-Robot,1687,48.942580742902976,770.1285511213061,0.3628416646714141,3.4824641326083507,24.982466910892654,182.0236106961126,64,95.26832586809697,4.094326382106556,Healthcare Facility,Autonomous Vehicle,Simple,3
R33,Navigation,2025-01-01 02:32:00,2025-01-01 02:32:31,31000.0,Robot-to-Human,1960,56.885996180443776,663.2975058213103,0.4538410527365746,1.0148539023868395,22.259757619125644,465.8741766502209,42,95.15131562001707,4.304147125383258,Factory Floor,Service Robot,Medium,5
R5,Object Manipulation,2025-01-04 22:44:00,2025-01-04 22:44:07,7000.0,Robot-to-Network,1169,47.50854911865693,676.0670601679238,0.017426244560239335,4.140785749628684,20.849591407038773,118.10216695150757,89,93.51001209511799,4.617532046116579,Healthcare Facility,Industrial Robot,Medium,2
R41,Collaboration,2025-01-07 16:13:00,2025-01-07 16:13:53,53000.0,Robot-to-Robot,2004,39.45588069806135,515.6873608819516,0.6169814441937631,2.616414033547425,25.694686721821483,290.9885918117013,56,97.79012220303554,0.23344303421827917,Healthcare Facility,Service Robot,Medium,1
R28,Navigation,2025-01-03 02:51:00,2025-01-03 02:51:07,7000.0,Robot-to-Human,1945,60.52218717036224,729.555684860697,0.613140364467005,4.492185097394693,28.351154149198376,172.56123196307223,35,95.78591916643158,2.370937268781299,Factory Floor,Autonomous Vehicle,Simple,9
R7,Navigation,2025-01-01 07:06:00,2025-01-01 07:06:17,17000.0,Robot-to-Robot,1026,92.82745365194643,582.4612521361599,0.13455016944126963,3.2911923305392863,25.718124692772697,411.5576976863727,85,97.2408472101013,3.0225464621074223,Healthcare Facility,Service Robot,Complex,3
R73,Collaboration,2025-01-05 23:06:00,2025-01-05 23:06:29,29000.0,Robot-to-Robot,1786,82.06887704070539,838.6359578386912,0.6809557725719766,1.7662582921680383,26.30771092272842,307.88495107609026,56,95.13654423473649,4.213191731876044,Healthcare Facility,Service Robot,Medium,1
R72,Collaboration,2025-01-06 15:25:00,2025-01-06 15:25:22,22000.0,Robot-to-Robot,1612,98.93865271352605,670.6713883081599,0.6027665394000756,1.219475704359969,25.907581453511185,387.48333315987475,71,93.43082292401387,3.1009528753042885,Warehouse,Service Robot,Medium,6
R12,Collaboration,2025-01-05 09:47:00,2025-01-05 09:47:05,5000.0,Robot-to-Robot,1957,43.63719980355147,502.6167505494619,1.598109187537641,3.2203615979564293,24.56449478483149,431.794722607022,67,93.41945456668951,2.2888603687259836,Healthcare Facility,Service Robot,Simple,4
R34,Object Manipulation,2025-01-07 11:27:00,2025-01-07 11:27:43,43000.0,Robot-to-Robot,1243,65.03808390928288,403.4107667717741,0.3124933657762534,3.267442044343932,21.472966258383877,400.4359975228001,84,91.86463894375909,3.8176862211574756,Warehouse,Service Robot,Simple,4
R33,Inspection,2025-01-02 15:32:00,2025-01-02 15:32:59,59000.0,Robot-to-Human,1421,85.51322691050953,789.9551991321061,1.4501649709861624,4.440270773201657,22.023676148160767,263.6602814894757,48,97.50077133439207,2.31651256585713,Factory Floor,Service Robot,Complex,1
R48,Object Manipulation,2025-01-06 15:26:00,2025-01-06 15:26:09,9000.0,Robot-to-Robot,1920,62.23228378245946,559.773990924268,0.2599726185338551,1.1550089391850866,23.277576552913857,282.0437506063189,42,97.5854115175873,1.4279789635860123,Factory Floor,Industrial Robot,Medium,1
R23,Object Manipulation,2025-01-01 15:49:00,2025-01-01 15:49:06,6000.0,Robot-to-Robot,1914,54.85380654183321,345.8578291598258,0.9924676730906856,4.285033119841527,22.94111942247912,362.0020913957431,97,90.98223829081498,2.9185665547745976,Factory Floor,Autonomous Vehicle,Simple,3
R62,Inspection,2025-01-06 08:15:00,2025-01-06 08:15:34,34000.0,Robot-to-Network,1763,87.11207698400409,940.4430914526022,1.4727678775610349,2.6225342788755746,25.215951349862664,399.26414185701896,35,97.48176813401402,2.5562114668880302,Healthcare Facility,Industrial Robot,Simple,8
R88,Collaboration,2025-01-01 22:53:00,2025-01-01 22:53:21,21000.0,Robot-to-Network,629,60.12156302370108,570.6516617004072,1.2129113727269976,3.1133514620088145,24.208128865556134,248.8568855980648,58,97.38692318154112,2.4392616999317003,Healthcare Facility,Autonomous Vehicle,Simple,4
R37,Collaboration,2025-01-05 22:02:00,2025-01-05 22:02:33,33000.0,Robot-to-Robot,1521,93.90771815105379,822.160281407905,1.2917541642894381,3.133562910599292,26.36883642961471,411.2802689884321,90,95.42430981661076,0.9583200270198661,Healthcare Facility,Service Robot,Medium,2
R99,Inspection,2025-01-07 08:28:00,2025-01-07 08:28:57,57000.0,Robot-to-Human,1802,48.78809798413198,621.2406316050599,0.4127414745918212,2.5293038966077415,28.403315169491073,101.97269488266656,44,96.71699677820791,4.227268567939198,Factory Floor,Service Robot,Complex,5
R44,Inspection,2025-01-07 20:53:00,2025-01-07 20:53:46,46000.0,Robot-to-Network,1770,92.75176282260477,923.6482624240489,1.6548054494435858,1.7440066213686896,20.49111060250105,464.8361346263324,41,98.29008672169677,0.2852861542883445,Healthcare Facility,Autonomous Vehicle,Complex,8
R86,Object Manipulation,2025-01-02 17:22:00,2025-01-02 17:22:08,8000.0,Robot-to-Network,1703,49.49225887705001,320.3505729044437,1.9042289576267002,1.31529216386059,24.624059513858924,338.3045915519227,50,94.37073945263042,0.26758877075212406,Factory Floor,Service Robot,Medium,9
R91,Navigation,2025-01-06 06:33:00,2025-01-06 06:33:13,13000.0,Robot-to-Robot,1283,50.26950192918614,481.58477472821005,0.30873888280351025,1.8279612438393555,22.156466417532027,326.2459998189847,54,96.99244748406468,0.6995273084807752,Warehouse,Industrial Robot,Medium,5
R35,Inspection,2025-01-07 14:15:00,2025-01-07 14:15:25,25000.0,Robot-to-Human,1441,59.44089902535438,682.0431716455464,1.7765343122018364,3.8570583049363454,29.102257387737843,324.4701445828932,67,98.63041236395817,0.5604712869021738,Factory Floor,Service Robot,Medium,3
R65,Object Manipulation,2025-01-01 06:10:00,2025-01-01 06:10:47,47000.0,Robot-to-Human,1207,66.10682989140847,526.2603868511396,0.7953832110289456,3.7290443098128656,25.44450372005813,115.96656961554177,98,93.43562022903573,4.413165300901896,Warehouse,Industrial Robot,Medium,6
R99,Navigation,2025-01-06 10:37:00,2025-01-06 10:37:16,16000.0,Robot-to-Network,1033,59.27575627211506,819.8819875581994,1.3976704231194619,3.7016841446323148,28.841868531954052,479.76727545899774,78,94.0217582453526,3.951608219888298,Warehouse,Industrial Robot,Medium,6
R47,Collaboration,2025-01-02 14:16:00,2025-01-02 14:16:16,16000.0,Robot-to-Network,848,90.35043631778302,781.8927015594635,1.013441137543017,4.630758198265663,26.70328026509456,405.6467440756687,58,95.89013871111544,1.4235874069061487,Healthcare Facility,Autonomous Vehicle,Medium,5
R78,Collaboration,2025-01-05 21:14:00,2025-01-05 21:14:54,54000.0,Robot-to-Network,1862,85.68983638130149,317.86701180577074,1.5866785947768836,2.827485241136239,21.35264918908467,386.3080665929342,91,94.48724410429709,1.3279442123509204,Factory Floor,Industrial Robot,Simple,1
R3,Object Manipulation,2025-01-05 09:24:00,2025-01-05 09:24:08,8000.0,Robot-to-Network,1894,51.6904438174474,720.3591002299743,0.09056510204234569,4.036549084683829,28.46779588778497,380.44796274673234,71,92.3452056566791,2.0277514817308755,Factory Floor,Autonomous Vehicle,Medium,4
R1,Object Manipulation,2025-01-05 23:02:00,2025-01-05 23:02:32,32000.0,Robot-to-Network,959,65.80639186230849,885.1204740573654,0.6473735626786292,3.672862850879153,23.17446679976595,317.45656842904646,51,95.47922623608518,2.6064230121635017,Healthcare Facility,Industrial Robot,Simple,4
R5,Inspection,2025-01-05 21:08:00,2025-01-05 21:08:13,13000.0,Robot-to-Robot,1164,60.172091815269425,520.935405371325,0.09497337760410796,4.748151487470701,27.435566355335126,349.07198237126426,77,96.83954882573227,1.6536960919644528,Factory Floor,Autonomous Vehicle,Medium,4
R90,Collaboration,2025-01-05 11:59:00,2025-01-05 11:59:44,44000.0,Robot-to-Robot,1401,33.92492262836661,397.55126200217995,1.8833995325229598,3.679202711126735,25.084663641922518,469.7645633745914,57,90.05154500692186,4.528060334634484,Factory Floor,Industrial Robot,Medium,6
R14,Object Manipulation,2025-01-03 21:05:00,2025-01-03 21:05:55,55000.0,Robot-to-Robot,1115,82.3702875348335,816.8079606783675,0.3403021369127668,1.7208930959445299,27.301986527883415,244.21115556370384,52,91.80621217613262,0.24147874779200718,Warehouse,Industrial Robot,Simple,4
R27,Collaboration,2025-01-03 19:01:00,2025-01-03 19:01:36,36000.0,Robot-to-Network,1632,42.71666284727156,930.2992229891479,0.8491299293347054,3.9769919533406304,25.275594964005613,339.07136954349676,82,98.94553239457453,4.806402954129812,Healthcare Facility,Industrial Robot,Medium,1
R9,Collaboration,2025-01-02 15:24:00,2025-01-02 15:24:17,17000.0,Robot-to-Robot,1164,95.3899207740516,759.8329553290871,1.2828922956645112,2.431902072738432,29.279506675768296,256.15207977148674,45,97.73208616573204,2.8472802305301763,Healthcare Facility,Service Robot,Simple,7
R79,Inspection,2025-01-04 15:10:00,2025-01-04 15:10:38,38000.0,Robot-to-Network,1270,57.844487991511016,892.230557976006,0.9230024971574831,2.0199602445903038,25.10124240558482,147.49597136346054,89,98.95773899958294,4.725301425693788,Warehouse,Industrial Robot,Medium,6
R15,Navigation,2025-01-05 03:30:00,2025-01-05 03:30:23,23000.0,Robot-to-Human,1791,73.55805931425311,999.0655029652872,1.073084648532066,2.1126176374770846,20.607049839204954,157.80444934940027,69,95.75810126627744,3.4784432246498036,Warehouse,Autonomous Vehicle,Complex,8
R90,Inspection,2025-01-07 05:14:00,2025-01-07 05:14:18,18000.0,Robot-to-Human,953,87.28095379862688,649.5702611933881,0.40803511764353084,4.300315929354701,24.522304594992562,125.85627768234424,68,94.55454396638525,0.758187235400043,Healthcare Facility,Industrial Robot,Complex,6
R42,Object Manipulation,2025-01-06 01:40:00,2025-01-06 01:40:09,9000.0,Robot-to-Robot,920,42.620771332229296,954.7020961455369,0.1340580989964557,2.811403949163437,29.674603468196672,255.98184989788234,97,90.28895100671627,3.4672690821410517,Healthcare Facility,Service Robot,Simple,3
R77,Inspection,2025-01-05 16:35:00,2025-01-05 16:35:31,31000.0,Robot-to-Human,1321,67.87954462110187,541.0535302570773,0.5147767727724613,2.8764010952100003,27.895994203446694,239.6801239995309,35,93.1016038788522,4.843554785380636,Healthcare Facility,Industrial Robot,Simple,1
R51,Inspection,2025-01-01 16:44:00,2025-01-01 16:44:32,32000.0,Robot-to-Human,596,46.61938559845378,821.9539125897887,0.6343130179260172,1.0427402841687892,26.315446796719737,149.50772270743994,76,93.72877712197277,2.4999099923749855,Warehouse,Autonomous Vehicle,Simple,4
R63,Collaboration,2025-01-05 21:37:00,2025-01-05 21:37:30,30000.0,Robot-to-Human,1952,65.67695266805416,931.026299637253,0.8316277605108757,2.0806179961883307,21.513015946342126,279.6363079384728,40,91.19028021305748,4.388798946183999,Factory Floor,Service Robot,Simple,5
R96,Inspection,2025-01-03 14:35:00,2025-01-03 14:35:14,14000.0,Robot-to-Robot,1464,70.56052117319237,664.6126845109618,0.591900340125411,4.533510237988363,21.831577318055956,185.21441841213283,39,93.55475137013416,4.949652685951543,Healthcare Facility,Industrial Robot,Medium,9
R52,Object Manipulation,2025-01-02 23:26:00,2025-01-02 23:26:28,28000.0,Robot-to-Human,2037,41.839876993503324,738.5271312569158,0.07162193560973318,2.992275058030617,27.2235132020118,140.48209402440332,60,92.02914099326834,1.6925636104063475,Healthcare Facility,Industrial Robot,Complex,7
R96,Navigation,2025-01-05 08:22:00,2025-01-05 08:22:21,21000.0,Robot-to-Robot,1208,70.6573004412564,979.3456862741584,0.18921593029900308,2.665533826807636,27.306608563315777,228.77022955162835,43,93.9802021998358,2.0625455633904357,Healthcare Facility,Industrial Robot,Complex,7
